# RGD-PIPELINE: ftp-file-extracts
# MODULE: orthologs-version-2.1.6
# GENERATED-ON: 2020/01/10
# RGD Ortholog FTP file
# From: RGD
# URL: http://rgd.mcw.edu
# Contact: RGD.Data@mcw.edu
#
### As of Dec 19 2011 v. 2.0.1: no data changes; improved internal QC.
### As of Feb 11 2013 v. 2.1.0: added column HUMAN_ORTHOLOG_HGNC_ID as the last column in the file
### As of Feb 4 2015 v. 2.1.1: updated description in header
#
# Format:
# Comment lines begin with '#'
# Tab delimited fields, one line per rat gene.
# Fields in order:
# 1. RAT_GENE_SYMBOL
# 2. RAT_GENE_RGD_ID
# 3. RAT_GENE_NCBI_GENE_ID
# 4. HUMAN_ORTHOLOG_SYMBOL - human ortholog(s) to rat gene
# 5. HUMAN_ORTHOLOG_RGD_ID
# 6. HUMAN_ORTHOLOG_NCBI_GENE_ID
# 7. HUMAN_ORTHOLOG_SOURCE - RGD or MGI
# 8. MOUSE_ORTHOLOG_SYMBOL - mouse ortholog(s) to rat gene
# 9. MOUSE_ORTHOLOG_RGD_ID
#10. MOUSE_ORTHOLOG_NCBI_GENE_ID
#11. MOUSE_ORTHOLOG_MGI_ID
#12. MOUSE_ORTHOLOG_SOURCE - RGD or MGI
#13. HUMAN_ORTHOLOG_HGNC_ID
#
# Most orthologs listed will be one-to-one-to-one across all three species.
# Where multiple human or mouse homologs are present in RGD the human and mouse
# fields will contain multiple entries separated by '|'.
#
# There may not be a curated ortholog for human or mouse in which case the fields
# for the respective species will be blank
#
# Multiple orthologs may be redundant when assigned by both RGD and MGI. These will
# be resolved over time.
#
# SOURCE fields will be either 'RGD', for orthologs manually created by RGD curators,
# or 'HGNC' for ortholog data derived from the HGNC Comparison of Orthology Predictions (HCOP) data compiled by:
# HUGO Gene Nomenclature Committee, European Bioinformatics Institute (EMBL-EBI)
# Wellcome Trust Genome Campus, Hinxton, Cambridge, UK
# URL:  http://www.genenames.org/
#
# Reference for HGNC and HCOP:
# Gray KA, Yates B, Seal RL, Wright MW, Bruford EA. 
# Genenames.org: the HGNC resources in 2015.
# Nucleic Acids Res. 2015 Jan 28;43(Database issue):D1079-85. 
# PMID: 25361968,  doi: 10.1093/nar/gku1071.
#
RAT_GENE_SYMBOL	RAT_GENE_RGD_ID	RAT_GENE_NCBI_GENE_ID	HUMAN_ORTHOLOG_SYMBOL	HUMAN_ORTHOLOG_RGD	HUMAN_ORTHOLOG_NCBI_GENE_ID	HUMAN_ORTHOLOG_SOURCE	MOUSE_ORTHOLOG_SYMBOL	MOUSE_ORTHOLOG_RGD	MOUSE_ORTHOLOG_NCBI_GENE_ID	MOUSE_ORTHOLOG_MGI	MOUSE_ORTHOLOG_SOURCE	HUMAN_ORTHOLOG_HGNC_ID
Rpusd2	1306147	311326	RPUSD2	1343031	27079	RGD	Rpusd2	1552411	271842	MGI:1918066	RGD	HGNC:24180
RragB	619805	117043	RRAGB	1343212	10325	RGD	Rragb	1614123	245670	MGI:3038613	RGD	HGNC:19901
Rrm2	1598310	362720	RRM2	736125	6241	RGD	Rrm2	11248	20135	MGI:98181	RGD	HGNC:10452
Rrn3	1305001	304714	RRN3	1347637	54700	RGD	Rrn3	1553236	106298	MGI:1925255	RGD	HGNC:30346
Rtbdn	1308534	304667	RTBDN	1606213	83546	RGD	Rtbdn	1318363	234542	MGI:2443686	RGD	HGNC:30310
Saa4	1307371	365245	SAA4	1316532	6291	RGD	Saa4	1316533	20211	MGI:98224	HomoloGene	HGNC:10516
Saal1	1594860	687992	SAAL1	1606985	113174	RGD	Saal1	1616675	78935	MGI:1926185	RGD	HGNC:25158
Sap18	1310388	290284	SAP18	1321265	10284	RGD	Sap18	1551528	20220	MGI:1277978	RGD	HGNC:10530
Sbf2	1588657	691042	SBF2	1354184	81846	RGD	Sbf2	1622859	319934	MGI:1921831	RGD	HGNC:2135
Scand1	1308530	362252	SCAND1	1318355	51282	RGD	Scand1	1318356	19018	MGI:1343132	RGD	HGNC:10566
Sccpdh	1311440	305021	SCCPDH	1606286	51097	RGD	Sccpdh	1553379	109232	MGI:1924486	RGD	HGNC:24275
Scd	621176	246074	SCD	735301	6319	RGD	Scd1	736587	20249	MGI:98239	RGD	HGNC:10571
Scgb2a1	735031	361725	SCGB2A1	1347983	4246	RGD	Scgb2a2	2300044	102639117	MGI:3780828	Panther	HGNC:7051
Scp2	3642	25541	SCP2	733061	6342	RGD	Scp2	11273	20280	MGI:98254	Panther	HGNC:10606
Scp2	3642	25541	SCP2	733061	6342	RGD	Scp2	11273	20280	MGI:98254	HomoloGene	HGNC:10606
Scp2	3642	25541	SCP2	733061	6342	RGD	Scp2	11273	20280	MGI:98254	NCBI	HGNC:10606
Scube2	1563998	499241	SCUBE2	1352842	57758	RGD	Scube2	1617561	56788	MGI:1928765	RGD	HGNC:30425
Sebox	62077	58922	SEBOX	1626595	645832	RGD	Sebox	62369	18292	MGI:108012	RGD	HGNC:32942
Sec61g	1596170	689134	SEC61G	1314869	23480	RGD	Sec61g	1314870	20335	MGI:1202066	RGD	HGNC:18277
Seh1l	6490353	100911798	SEH1L	1352568	81929	RGD	Seh1l	1619127	72124	MGI:1919374	RGD	HGNC:30379
Senp5	1304604	303874	SENP5	1312139	205564	RGD	Senp5	1312140	320213	MGI:2443596	RGD	HGNC:28407
Serpina10	621220	171154	SERPINA10	1353693	51156	RGD	Serpina10	732336	217847	MGI:2667725	RGD	HGNC:15996
Serpinb6a	735108	291085	SERPINB6	1348161	5269	RGD	Serpinb6a	1552475	20719	MGI:103123	PhylomeDB	HGNC:8950
Serpinb6a	735108	291085	SERPINB6	1348161	5269	RGD	Serpinb6a	1552475	20719	MGI:103123	Panther	HGNC:8950
Setd3	1309550	299295	SETD3	1319950	84193	RGD	Setd3	1319951	52690	MGI:1289184	RGD	HGNC:20493
Setdb1	1308370	689883	SETDB1	1318101	9869	RGD	Setdb1	1558610	84505	MGI:1934229	RGD	HGNC:10761
Sftpa1	3665	24773	SFTPA1	736369	653509	RGD	Sftpa1	1552674	20387	MGI:109518	Ensembl	HGNC:10798
Sftpa1	3665	24773	SFTPA1	736369	653509	RGD	Sftpa1	1552674	20387	MGI:109518	OrthoDB	HGNC:10798
Sftpa1	3665	24773	SFTPA1	736369	653509	RGD	Sftpa1	1552674	20387	MGI:109518	Panther	HGNC:10798
Sftpa1	3665	24773	SFTPA1	736369	653509	RGD	Sftpa1	1552674	20387	MGI:109518	HomoloGene	HGNC:10798
Sftpa1	3665	24773	SFTPA1	736369	653509	RGD	Sftpa1	1552674	20387	MGI:109518	OMA	HGNC:10798
Sftpa1	3665	24773	SFTPA1	736369	653509	RGD	Sftpa1	1552674	20387	MGI:109518	EggNOG	HGNC:10798
Sftpa1	3665	24773	SFTPA1	736369	653509	RGD	Sftpa1	1552674	20387	MGI:109518	Treefam	HGNC:10798
Sh2b1	620132	89817	SH2B1	1603671	25970	RGD	Sh2b1	731403	20399	MGI:1201407	RGD	HGNC:30417
Siglecl1	2324488	100362567	SIGLECL1	1602049	284369	RGD	Gm2511	2308386	100039946	MGI:3780678	RGD	HGNC:26856
Sirpb3	1566226	296149	SIRPB3P	7384218	105369219	RGD	F830045P16Rik	1615691	228592	MGI:3045317	RGD	HGNC:49209
Sirt1	1308542	309757	SIRT1	1318374	23411	RGD	Sirt1	1318375	93759	MGI:2135607	RGD	HGNC:14929
Ska2	1307084	287598	SKA2	1316064	348235	RGD	Ska2	1316065	66140	MGI:1913390	RGD	HGNC:28006
Skor2	1598071	681200	SKOR2	3160638	652991	RGD	Skor2	1619466	664805	MGI:3645984	RGD	HGNC:32695
Slc25a19	1359554	303676	SLC25A19	1343771	60386	RGD	Slc25a19	1551315	67283	MGI:1914533	RGD	HGNC:14409
Slc25a36	1591928	501039	SLC25A36	1605658	55186	RGD	Slc25a36	1551793	192287	MGI:1924909	RGD	HGNC:25554
Slc27a6	1311977	291582	SLC27A6	1323714	28965	RGD	Slc27a6	1618986	225579	MGI:3036230	RGD	HGNC:11000
Slc41a3	1589573	641603	SLC41A3	1343810	54946	RGD	Slc41a3	1623170	71699	MGI:1918949	RGD	HGNC:31046
Slpi	621768	84386	SLPI	1350976	6590	RGD	Slpi	1551752	20568	MGI:109297	RGD	HGNC:11092
Smco1	1562500	498096	SMCO1	1604495	255798	RGD	Smco1	1619150	69576	MGI:1916826	RGD	HGNC:27407
Smoc2	1306681	292401	SMOC2	1315436	64094	RGD	Smoc2	1315437	64074	MGI:1929881	RGD	HGNC:20323
Smox	1306049	308652	SMOX	1314443	54498	RGD	Smox	1314444	228608	MGI:2445356	RGD	HGNC:15862
Smr3a	1563299	498341	SMR3A	1349580	26952	RGD	Smr3a	1615942	20599	MGI:102763	RGD	HGNC:19216
Smr3b	3953	24867	SMR3B	1345383	10879	RGD	Gm7714	1623431	665615	MGI:3646267	RGD	HGNC:17326
Snhg11	1563912	362256	SNHG11	1601936	128439	RGD	Snhg11	1617240	319317	MGI:2441845	RGD	HGNC:25046
Snrpg	1584713	681031	SNRPG	1353294	6637	RGD	Snrpg	1620834	68011	MGI:1915261	RGD	HGNC:11163
Snu13	1303103	300092	SNU13	1347136	4809	RGD	Snu13	1550293	20826	MGI:893586	RGD	HGNC:7819
Snurf	69269	113938	SNURF	736038	8926	RGD	Snurf	736039	84704	MGI:1891236	RGD	HGNC:11171
Snx3	1595151	684097	SNX3	1345268	8724	RGD	Snx3	1617570	54198	MGI:1860188	RGD	HGNC:11174
Snx7	1305480	310815	SNX7	1313530	51375	RGD	Snx7	1313531	76561	MGI:1923811	RGD	HGNC:14971
Sod2	3732	24787	SOD2	730872	6648	RGD	Sod2	11330	20656	MGI:98352	Panther	HGNC:11180
Sod2	3732	24787	SOD2	730872	6648	RGD	Sod2	11330	20656	MGI:98352	HomoloGene	HGNC:11180
Sod2	3732	24787	SOD2	730872	6648	RGD	Sod2	11330	20656	MGI:98352	NCBI	HGNC:11180
Sox9	620474	140586	SOX9	1322513	6662	RGD	Sox9	1322514	20682	MGI:98371	RGD	HGNC:11204
Sp100	1359550	363269	SP100	1348100	6672	RGD	Sp100	1558598	20684	MGI:109561	RGD	HGNC:11206
Spag11b	1562239	652998	SPAG11B	1352554	10407	RGD	Spag11b	1623534	546038	MGI:3647173	RGD	HGNC:14534
Spag4	620151	83623	SPAG4	734255	6676	RGD	Spag4	734256	245865	MGI:2444120	RGD	HGNC:11214
Spag9	1311289	360600	SPAG9	1322667	9043	RGD	Spag9	1322668	70834	MGI:1918084	RGD	HGNC:14524
Spam1	620547	117037	SPAM1	1347791	6677	RGD	Spam1	1551203	20690	MGI:109335	RGD	HGNC:11217
Spata24	1311742	291676	SPATA24	3005862	202051	RGD	Spata24	1323357	71242	MGI:1918492	RGD	HGNC:27322
Spc24	1307631	363028	SPC24	1604521	147841	RGD	Spc24	1623986	67629	MGI:1914879	RGD	HGNC:26913
Spef2	620450	64555	SPEF2	1605340	79925	RGD	Spef2	1553027	320277	MGI:2443727	RGD	HGNC:26293
Spin1	1306210	361217	SPIN1	1314698	10927	RGD	Spin1	1314699	20729	MGI:109242	RGD	HGNC:11243
Spink1	3749	24833	SPINK1	1350719	6690	RGD	Spink1	1551337	20730	MGI:106202	RGD	HGNC:11244
Spink2	1302956	408234	SPINK2	1349585	6691	RGD	Spink2	1552067	69982	MGI:1917232	RGD	HGNC:11245
Spink6	1303338	408235	SPINK6	1351307	404203	RGD	Spink6	1621891	433180	MGI:3648654	RGD	HGNC:29486
Spocd1	1560989	313060	SPOCD1	1345460	90853	RGD	Spocd1	2295316	622480	MGI:3652045	RGD	HGNC:26338
Sppl3	1562826	360822	SPPL3	1605007	121665	RGD	Sppl3	1620736	74585	MGI:1891433	RGD	HGNC:30424
Spry3	1562172	498159	SPRY3	1349769	10251	RGD	Spry3	1614155	236576	MGI:1345188	RGD	HGNC:11271
Srek1ip1	1305356	361888	SREK1IP1	1604479	285672	RGD	Srek1ip1	1313334	67288	MGI:1914538	RGD	HGNC:26716
Sri	1584485	683667	SRI	1603229	6717	RGD	Sri	1621397	109552	MGI:98419	RGD	HGNC:11292
Srrm4	1560213	498189	SRRM4	1603376	84530	RGD	Srrm4	1316565	68955	MGI:1916205	RGD	HGNC:29389
Srsf10	1311067	362630	SRSF10	1322327	10772	RGD	Srsf10	1322328	14105	MGI:1333805	RGD	HGNC:16713
Srsf3	1309233	361814	SRSF3	1319459	6428	RGD	Srsf3	1319460	20383	MGI:98285	RGD	HGNC:10785
Srsf7	1307425	362687	SRSF7	1316615	6432	RGD	Srsf7	1316616	225027	MGI:1926232	RGD	HGNC:10789
Ssx1	1593374	691903	SSX1	1354257	6756	RGD	Ssxb2	1615490	387132	MGI:2446771	RGD	HGNC:11335
ST7	1303148	296911	ST7	1343912	7982	RGD	St7	1550912	64213	MGI:1927450	Ensembl	HGNC:11351
ST7	1303148	296911	ST7	1343912	7982	RGD	St7	1550912	64213	MGI:1927450	Inparanoid	HGNC:11351
Stk19	1359601	361800	STK19	1347475	8859	RGD	Stk19	1615143	54402	MGI:1860085	RGD	HGNC:11398
Stmnd1	1564013	498719	STMND1	7205150	401236	RGD	Stmnd1	1614029	380842	MGI:2686420	RGD	HGNC:44668
Sult2a1	621337	24912	SULT2A1	1344997	6822	RGD	Sult2a1	11354	20859	MGI:98430	RGD	HGNC:11458
Surf1	620527	64463	SURF1	732036	6834	RGD	Surf1	732037	20930	MGI:98443	RGD	HGNC:11474
Suv39h1	1565692	501653	SUV39H1	1348120	6839	RGD	Suv39h1	1558556	20937	MGI:1099440	RGD	HGNC:11479
Syde2	1564206	308021	SYDE2	1602090	84144	RGD	Syde2	1621363	214804	MGI:3036264	RGD	HGNC:25841
Sytl2	1307647	361604	SYTL2	1316959	54843	RGD	Sytl2	1316960	83671	MGI:1933366	RGD	HGNC:15585
Syvn1	1310488	361712	SYVN1	1603603	84447	RGD	Syvn1	1321418	74126	MGI:1921376	RGD	HGNC:20738
Taf11	1305626	309638	TAF11	1313766	6882	RGD	Taf11	1313767	68776	MGI:1916026	RGD	HGNC:11544
Taf12	1592841	682902	TAF12	1348553	6883	RGD	Taf12	1623219	66464	MGI:1913714	RGD	HGNC:11545
Taf15	1309595	287571	TAF15	1320016	8148	RGD	Taf15	1320017	70439	MGI:1917689	RGD	HGNC:11547
Taf3	2324594	100360100	TAF3	1323524	83860	RGD	Taf3	1323525	209361	MGI:2388097	RGD	HGNC:17303
Taf5l	1310215	307927	TAF5L	1320985	27097	RGD	Taf5l	1320986	102162	MGI:1919039	RGD	HGNC:17304
Taf8	1308423	316216	TAF8	1318181	129685	RGD	Taf8	1318182	63856	MGI:1926879	RGD	HGNC:17300
Taf9	727861	373541	TAF9	1314621	6880	RGD	Taf9	1557232	108143	MGI:1888697	RGD	HGNC:11542
Tagln3	69301	63837	TAGLN3	1348892	29114	RGD	Tagln3	736619	56370	MGI:1926784	RGD	HGNC:29868
Tardbp	1310906	298648	TARDBP	1322081	23435	RGD	Tardbp	1617357	230908	MGI:2387629	RGD	HGNC:11571
Tbc1d12	9377071	103689984	TBC1D12	1343312	23232	RGD	Tbc1d12	1320363	209478	MGI:2384803	RGD	HGNC:29082
Tbca	1311538	366995	TBCA	1323048	6902	RGD	Tbca	1323049	21371	MGI:107549	RGD	HGNC:11579
Tbrg1	1305123	300521	TBRG1	1312969	84897	RGD	Tbrg1	1312970	21376	MGI:1100877	RGD	HGNC:29551
Tbx10	1584144	688822	TBX10	1342498	347853	RGD	Tbx10	1557082	109575	MGI:1261436	RGD	HGNC:11593
Tbx19	1310145	304935	TBX19	1320875	9095	RGD	Tbx19	1320876	83993	MGI:1891158	RGD	HGNC:11596
Tbx20	1309396	315497	TBX20	1319719	57057	RGD	Tbx20	1319720	57246	MGI:1888496	RGD	HGNC:11598
Tcaf2	6487302	100912372	TCAF2	1603511	285966	RGD	Tcaf2	1312466	232748	MGI:2385258	RGD	HGNC:26878
Tcap	1592387	688173	TCAP	1348921	8557	RGD	Tcap	1620095	21393	MGI:1330233	RGD	HGNC:11610
Tceal5	1594149	680282	TCEAL5	1354272	340543	RGD	Tceal5	1623692	331532	MGI:3036236	RGD	HGNC:22282
Tctn1	1566266	304486	TCTN1	1606246	79600	RGD	Tctn1	2314892	654470	MGI:3603820	RGD	HGNC:26113
Tctn3	1305166	309486	TCTN3	1313033	26123	RGD	Tctn3	1313034	67590	MGI:1914840	RGD	HGNC:24519
Tex16-ps1	1559987	302324	TEX16P	4110019	100499435	RGD	Tex16	1621433	83556	MGI:1890545	RGD	HGNC:37957
Tfg	1309751	360709	TFG	1320255	10342	RGD	Tfg	1320256	21787	MGI:1338041	RGD	HGNC:11758
Thbs1	1588455	445442	THBS1	1345942	7057	RGD	Thbs1	1615939	21825	MGI:98737	RGD	HGNC:11785
Thpo	621438	81811	THPO	1351706	7066	RGD	Thpo	731584	21832	MGI:101875	Ensembl	HGNC:11795
Thpo	621438	81811	THPO	1351706	7066	RGD	Thpo	731584	21832	MGI:101875	OrthoDB	HGNC:11795
Thpo	621438	81811	THPO	1351706	7066	RGD	Thpo	731584	21832	MGI:101875	Panther	HGNC:11795
Thpo	621438	81811	THPO	1351706	7066	RGD	Thpo	731584	21832	MGI:101875	HomoloGene	HGNC:11795
Thpo	621438	81811	THPO	1351706	7066	RGD	Thpo	731584	21832	MGI:101875	NCBI	HGNC:11795
Timm23	3863	54312	TIMM23	732380	100287932	RGD	Timm23	736895	53600	MGI:1858317	RGD	HGNC:17312
Tipin	1564084	363076	TIPIN	1606275	54962	RGD	Tipin	1557299	66131	MGI:1921571	RGD	HGNC:30750
Tlr1	1309975	305354	TLR1	1320607	7096	RGD	Tlr1	1320608	21897	MGI:1341295	RGD	HGNC:11847
Tlr8	1590327	684440	TLR8	1605396	51311	RGD	Tlr8	1620654	170744	MGI:2176887	RGD	HGNC:15632
Tlr9	631352	338457	TLR9	1346715	54106	RGD	Tlr9	1549988	81897	MGI:1932389	RGD	HGNC:15633
Tm6sf2	1597457	689029	TM6SF2	1318158	53345	RGD	Tm6sf2	1319684	107770	MGI:1933210	RGD	HGNC:11861
Tmcc1	1311909	312654	TMCC1	1349742	23023	RGD	Tmcc1	1621972	330401	MGI:2442368	RGD	HGNC:29116
Tmeff2	1308839	363228	TMEFF2	1318843	23671	RGD	Tmeff2	1318844	56363	MGI:1861735	RGD	HGNC:11867
Tmem117	1562562	500921	TMEM117	1604277	84216	RGD	Tmem117	1616440	320709	MGI:2444580	RGD	HGNC:25308
Tmem125	1311937	313545	TMEM125	1604757	128218	RGD	Tmem125	1331991	230678	MGI:1923409	RGD	HGNC:28275
Tmem129	1310828	305458	TMEM129	1606992	92305	RGD	Tmem129	1321955	68366	MGI:1915616	RGD	HGNC:25137
Tmem167b	1564454	499690	TMEM167B	1604335	56900	RGD	Tmem167b	1558264	67495	MGI:1914745	RGD	HGNC:30187
Tmem256	1563438	287442	TMEM256	1606934	254863	RGD	Tmem256	1622295	69186	MGI:1916436	RGD	HGNC:28618
Tmem258	1560328	499317	TMEM258	1351820	746	RGD	Tmem258	1623196	69038	MGI:1916288	RGD	HGNC:1164
Tmem265	7523242	102554586	TMEM265	9686025	100862671	RGD	Tmem265	9701369	105180375	MGI:5613213	NCBI	HGNC:51241
Tmem39b	1359450	362608	TMEM39B	1351966	55116	RGD	Tmem39b	1618970	230770	MGI:2682939	RGD	HGNC:25510
Tmem60	1308939	296761	TMEM60	1318999	85025	RGD	Tmem60	1623007	212090	MGI:2673965	RGD	HGNC:21754
Tmem63b	1305862	363197	TMEM63B	1314147	55362	RGD	Tmem63b	1552901	224807	MGI:2387609	RGD	HGNC:17735
Tmem92	1593405	690666	TMEM92	1603555	162461	RGD	Tmem92	1622636	544806	MGI:3034723	RGD	HGNC:26579
Tmprss11c	1302967	408213	TMPRSS11CP	3340240	100381178	RGD	Tmprss11c	1621147	435845	MGI:3521861	RGD	HGNC:31934
Tnc	621057	116640	TNC	1354144	3371	RGD	Tnc	1615156	21923	MGI:101922	RGD	HGNC:5318
Tnf	3876	24835	TNF	1344192	7124	RGD	Tnf	11429	21926	MGI:104798	RGD	HGNC:11892
Tnfsf8	1590403	683163	TNFSF8	1351958	944	RGD	Tnfsf8	1615150	21949	MGI:88328	RGD	HGNC:11938
Tnfsf9	727974	353218	TNFSF9	1343892	8744	RGD	Tnfsf9	1615149	21950	MGI:1101058	RGD	HGNC:11939
Tnks2	1305026	309512	TNKS2	1312811	80351	RGD	Tnks2	1552096	74493	MGI:1921743	RGD	HGNC:15677
Tnxa-ps1	3887	25602	TNXA	1343878	7146	RGD	Tnxa	1642514	100043024	MGI:2148489	RGD	HGNC:11975
Tnxb	1594402	415089	TNXB	1345578	7148	RGD	Tnxb	1614249	81877	MGI:1932137	RGD	HGNC:11976
Tomm5	1596808	680080	TOMM5	1347873	401505	RGD	Tomm5	1616779	68512	MGI:1915762	RGD	HGNC:31369
Top2b	1586156	361100	TOP2B	1350637	7155	RGD	Top2b	1557448	21974	MGI:98791	RGD	HGNC:11990
Tpi1	3896	24849	TPI1	737023	7167	RGD	Tpi1	1552331	21991	MGI:98797	RGD	HGNC:12009
Tpm3	621546	117557	TPM3	1605427	7170	RGD	Tpm3	731511	59069	MGI:1890149	RGD	HGNC:12012
Tpsab1	3066	54271	TPSAB1	1605426	7177	RGD	Tpsab1	1621615	100503895	MGI:96943	Ensembl	HGNC:12019
Tpsab1	3066	54271	TPSAB1	1605426	7177	RGD	Tpsab1	1621615	100503895	MGI:96943	OrthoDB	HGNC:12019
Tpsab1	3066	54271	TPSAB1	1605426	7177	RGD	Tpsab1	1621615	100503895	MGI:96943	Panther	HGNC:12019
Tpsab1	3066	54271	TPSAB1	1605426	7177	RGD	Tpsab1	1621615	100503895	MGI:96943	Treefam	HGNC:12019
Tpsb2	3065	29268	TPSB2	1348891	64499	RGD	Tpsb2	735971	17229	MGI:96942	Ensembl	HGNC:14120
Tpsb2	3065	29268	TPSB2	1348891	64499	RGD	Tpsb2	735971	17229	MGI:96942	OrthoDB	HGNC:14120
Tpsb2	3065	29268	TPSB2	1348891	64499	RGD	Tpsb2	735971	17229	MGI:96942	Panther	HGNC:14120
Tpsb2	3065	29268	TPSB2	1348891	64499	RGD	Tpsb2	735971	17229	MGI:96942	HomoloGene	HGNC:14120
Tpsb2	3065	29268	TPSB2	1348891	64499	RGD	Tpsb2	735971	17229	MGI:96942	OMA	HGNC:14120
Tpsb2	3065	29268	TPSB2	1348891	64499	RGD	Tpsb2	735971	17229	MGI:96942	OrthoMCL	HGNC:14120
Tpsb2	3065	29268	TPSB2	1348891	64499	RGD	Tpsb2	735971	17229	MGI:96942	Treefam	HGNC:14120
Tram2	1589151	100361830	TRAM2	1345669	9697	RGD	Tram2	1319051	170829	MGI:1924817	RGD	HGNC:16855
Trappc2	1306925	501550	TRAPPC2	1350228	6399	RGD	Trappc2	1558022	66226	MGI:1913476	RGD	HGNC:23068
Triap1	1586233	691278	TRIAP1	1602327	51499	RGD	Triap1	1623190	69076	MGI:1916326	RGD	HGNC:26937
Trim24	1560596	500084	TRIM24	1350727	8805	RGD	Trim24	1615938	21848	MGI:109275	RGD	HGNC:11812
Trim6	1310896	293294	TRIM6	1316640	117854	RGD	Trim6	1316641	94088	MGI:2137352	RGD	HGNC:16277
Trmt61a	1359191	314462	TRMT61A	1343016	115708	RGD	Trmt61a	1552035	328162	MGI:2443487	RGD	HGNC:23790
Trnt1	1308857	312616	TRNT1	1318871	51095	RGD	Trnt1	1557806	70047	MGI:1917297	RGD	HGNC:17341
Troap	1306870	300219	TROAP	1315734	10024	RGD	Troap	1332518	78733	MGI:1925983	RGD	HGNC:12327
Trpc1	619783	89821	TRPC1	734058	7220	RGD	Trpc1	734059	22063	MGI:109528	RGD	HGNC:12333
Trpc2	628819	64573	TRPC2	1350987	7221	RGD	Trpc2	734117	22064	MGI:109527	RGD	HGNC:12334
Tsc22d4	1584380	684980	TSC22D4	1601955	81628	RGD	Tsc22d4	1551585	78829	MGI:1926079	RGD	HGNC:21696
Tspan4	1305810	293627	TSPAN4	1314069	7106	RGD	Tspan4	1552299	64540	MGI:1928097	RGD	HGNC:11859
Ttc21a	1308806	301065	TTC21A	1348204	199223	RGD	Ttc21a	1551133	74052	MGI:1921302	RGD	HGNC:30761
Ttc39a	1311126	298366	TTC39A	1322418	22996	RGD	Ttc39a	1322419	230603	MGI:2444350	RGD	HGNC:18657
Ttll6	1311922	287646	TTLL6	1605245	284076	RGD	Ttll6	1323632	237930	MGI:2683461	RGD	HGNC:26664
Ttn	621114	84015	TTN	1605120	7273	RGD	Ttn	1624066	22138	MGI:98864	RGD	HGNC:12403
Tub	3918	25609	TUB	1343505	7275	RGD	Tub	732108	22141	MGI:2651573	RGD	HGNC:12406
Tuba1c	1307226	300218	TUBA1C	1606486	84790	RGD	Tuba1c	1316292	22146	MGI:1095409	RGD	HGNC:20768
Tubb4a	619730	29213	TUBB4A	1348861	10382	RGD	Tubb4a	735794	22153	MGI:107848	RGD	HGNC:20774
Twsg1	1311215	363294	TWSG1	1322557	57045	RGD	Twsg1	1322558	65960	MGI:2137520	RGD	HGNC:12429
Uaca	1560011	315732	UACA	1352491	55075	RGD	Uaca	1558458	72565	MGI:1919815	RGD	HGNC:15947
Ubald1	1359443	302941	UBALD1	1604544	124402	RGD	Ubald1	1615732	207740	MGI:1916255	RGD	HGNC:29576
Ubb	621562	192255	UBB	1344008	7314	RGD	Ubb	1552783	22187	MGI:98888	RGD	HGNC:12463
Ube2d4	69425	79435	UBE2D4	1347506	51619	RGD	Ube2d4	1618675	546638	MGI:3644823	HCOP	HGNC:21647
Ube2n	621096	116725	UBE2N	1348630	7334	RGD	Ube2n	1553395	93765	MGI:1934835	Ensembl	HGNC:12492
Ube2n	621096	116725	UBE2N	1348630	7334	RGD	Ube2n	1553395	93765	MGI:1934835	PhylomeDB	HGNC:12492
Ube2n	621096	116725	UBE2N	1348630	7334	RGD	Ube2n	1553395	93765	MGI:1934835	Inparanoid	HGNC:12492
Ube2n	621096	116725	UBE2N	1348630	7334	RGD	Ube2n	1553395	93765	MGI:1934835	HomoloGene	HGNC:12492
Ube2n	621096	116725	UBE2N	1348630	7334	RGD	Ube2n	1553395	93765	MGI:1934835	NCBI	HGNC:12492
Ube2v1	1305503	296390	UBE2V1	1346082	7335	RGD	Ube2v1	1313569	66589	MGI:1913839	RGD	HGNC:12494
Ube2w	6503620	100909445	UBE2W	1605362	55284	RGD	Ube2w	1620836	66799	MGI:1914049	RGD	HGNC:25616
Ube3b	1583074	687633	UBE3B	1350438	89910	RGD	Ube3b	1623028	117146	MGI:1891295	RGD	HGNC:13478
Ubr1	1562326	499877	UBR1	1347280	197131	RGD	Ubr1	1623272	22222	MGI:1277977	RGD	HGNC:16808
Ubtfl1	1563188	300386	UBTFL1	1312367	642623	RGD	Ubtfl1	1622623	546118	MGI:3588290	RGD	HGNC:14533
Ubxn7	1306346	303878	UBXN7	1607058	26043	RGD	Ubxn7	1314914	224111	MGI:2146388	RGD	HGNC:29119
Ugt1a1	3935	24861	UGT1A1	1350018	54658	RGD	Ugt1a1	11476	394436	MGI:98898	RGD	HGNC:12530
Ugt1a9	1549771	396552	UGT1A9	1348090	54600	RGD	Ugt1a9	1619653	394434	MGI:3576092	RGD	HGNC:12541
Ugt2a3	1308444	289533	UGT2A3	1605934	79799	RGD	Ugt2a3	1551260	72094	MGI:1919344	RGD	HGNC:28528
Ugt2b7	708417	286989	UGT2B7	1351542	7364	RGD	Ugt2b34	1619055	100727	MGI:2140962	Transitive Ortholog Pipeline	HGNC:12554
Uhrf1bp1l	1594520	363009	UHRF1BP1L	1604632	23074	RGD	Uhrf1bp1l	1616711	75089	MGI:2442888	RGD	HGNC:29102
